Sample,X,Y,Z
620,0.012,0.039,-0.973
621,0.020,0.074,-0.957
622,0.008,0.031,-0.977
623,0.008,0.031,-0.977
624,0.000,0.031,-0.977
625,-0.004,0.027,-0.996
626,-0.012,0.031,-0.988
627,0.000,0.027,-0.988
628,0.000,0.023,-0.977
629,0.000,0.027,-0.973
630,0.004,0.035,-0.977
631,0.008,0.027,-0.961
632,0.020,0.047,-0.965
633,0.012,0.035,-0.969
634,0.016,0.035,-0.977
635,0.020,0.035,-0.980
636,0.027,0.035,-0.973
637,0.023,0.035,-0.988
638,0.023,0.027,-0.996
639,0.016,0.023,-0.984
640,0.004,0.031,-0.980
641,0.020,0.039,-0.965
642,-0.004,0.031,-0.977
643,-0.008,0.039,-0.961
644,-0.008,0.035,-0.973
645,0.000,0.035,-0.973
646,0.004,0.039,-0.973
647,0.012,0.039,-0.980
648,0.020,0.031,-0.984
649,0.031,0.035,-0.992
650,0.035,0.031,-0.984
651,0.035,0.031,-0.980
652,0.035,0.031,-0.977
653,0.027,0.027,-0.977
654,0.012,0.035,-0.965
655,0.012,0.043,-0.965
656,0.004,0.043,-0.965
657,0.000,0.031,-0.973
658,-0.004,0.043,-0.973
659,-0.004,0.043,-0.969
660,-0.004,0.035,-0.980
661,0.004,0.008,-0.988
662,0.004,0.023,-0.988
663,0.012,0.016,-0.988
664,0.020,0.020,-0.988
665,0.031,0.020,-0.984
666,0.035,0.023,-0.980
667,0.023,0.039,-0.969
668,0.023,0.031,-0.973
669,0.020,0.039,-0.969
670,0.020,0.031,-0.969
671,0.004,0.043,-0.965
672,0.004,0.039,-0.969
673,-0.004,0.039,-0.980
674,-0.004,0.031,-0.977
675,-0.008,0.031,-0.984
676,0.004,0.035,-0.977
677,0.004,0.031,-0.977
678,0.008,0.031,-0.980
679,0.004,0.027,-0.980
680,0.016,0.039,-0.977
681,0.020,0.020,-0.980
682,0.023,0.043,-0.984
683,0.027,0.027,-0.984
684,0.023,0.035,-0.980
685,0.020,0.031,-0.980
686,0.016,0.035,-0.984
687,0.016,0.031,-0.980
688,0.008,0.031,-0.984
689,0.008,0.027,-0.988
690,0.000,0.035,-0.969
691,-0.008,0.039,-0.973
692,-0.008,0.035,-0.969
693,-0.008,0.039,-0.973
694,-0.004,0.039,-0.969
695,0.012,0.031,-0.977
696,0.008,0.039,-0.980
697,0.020,0.027,-0.984
698,0.023,0.023,-0.996
699,0.027,0.031,-0.984
700,0.031,0.023,-0.984
701,0.027,0.023,-0.973
702,0.016,0.023,-0.980
703,0.008,0.031,-0.969
704,0.004,0.035,-0.965
705,-0.004,0.039,-0.969
706,-0.004,0.047,-0.969
707,-0.004,0.039,-0.965
708,-0.008,0.035,-0.973
709,0.000,0.031,-0.977
710,0.004,0.031,-0.980
711,0.008,0.027,-0.973
712,0.012,0.023,-0.984
713,0.016,0.020,-0.984
714,0.020,0.023,-0.980
715,0.023,0.027,-0.980
716,0.020,0.035,-0.973
717,0.020,0.039,-0.973
718,0.016,0.035,-0.969
