Sample,X,Y,Z
482,0.078,-0.023,-0.996
483,0.047,0.043,-0.941
484,0.000,0.172,-0.812
485,0.090,0.012,-0.996
486,-0.051,-0.039,-1.059
487,-0.133,0.113,-0.957
488,-0.156,0.031,-1.066
489,-0.156,0.020,-1.027
490,0.070,0.020,-1.020
491,0.023,-0.008,-1.035
492,0.078,0.000,-1.047
493,0.141,0.125,-0.949
494,0.105,0.074,-1.000
495,0.133,-0.043,-0.996
496,0.168,-0.066,-1.043
497,0.031,-0.043,-0.980
498,0.035,0.004,-0.949
499,-0.055,0.215,-0.828
500,-0.105,-0.102,-1.012
501,-0.031,0.023,-0.965
502,-0.078,0.039,-0.930
503,0.031,-0.098,-1.023
504,-0.004,-0.023,-0.953
505,-0.023,0.215,-0.766
506,0.074,-0.078,-1.047
507,0.152,-0.016,-0.977
508,0.117,-0.035,-1.020
509,0.059,-0.008,-0.980
510,0.051,0.109,-0.930
511,-0.051,0.031,-1.066
512,-0.062,-0.043,-1.137
513,-0.043,0.098,-0.930
514,-0.039,0.160,-0.871
515,0.023,-0.023,-1.074
516,-0.082,-0.133,-1.121
517,-0.062,0.078,-0.961
518,0.055,0.105,-0.934
519,0.129,0.016,-0.957
520,0.031,0.121,-0.883
521,-0.023,-0.047,-1.020
522,0.055,-0.098,-1.027
523,0.020,0.059,-0.945
524,0.094,0.008,-0.910
525,0.125,0.121,-0.832
526,0.012,0.047,-1.027
527,-0.020,0.016,-1.004
528,-0.062,-0.066,-1.098
529,-0.129,-0.051,-1.059
530,0.016,0.125,-0.836
531,-0.016,0.148,-0.965
532,-0.020,-0.035,-1.168
533,-0.059,-0.023,-1.109
534,-0.020,-0.082,-1.172
535,0.246,-0.016,-0.945
536,0.168,0.035,-0.871
537,0.148,0.125,-0.930
538,0.172,0.027,-0.895
539,0.062,0.074,-0.949
540,0.125,0.070,-0.891
541,0.121,0.023,-0.820
542,-0.086,0.055,-0.930
543,-0.125,0.012,-0.934
544,-0.086,-0.094,-1.062
545,-0.223,0.086,-0.941
546,0.031,-0.023,-0.945
547,0.000,-0.125,-1.051
548,-0.180,0.043,-1.027
549,-0.016,-0.051,-1.074
550,-0.066,0.016,-1.074
551,0.121,-0.078,-1.113
