Sample,X,Y,Z
819,0.168,-0.133,-1.031
820,-0.191,0.219,-0.891
821,0.105,0.090,-0.902
822,0.254,-0.223,-1.082
823,-0.262,0.086,-1.008
824,-0.059,0.137,-0.938
825,0.008,0.043,-1.016
826,-0.184,-0.051,-1.258
827,0.078,-0.055,-1.039
828,-0.043,0.004,-1.047
829,-0.082,0.078,-1.016
830,0.086,0.105,-0.898
831,-0.082,-0.035,-1.051
832,0.055,-0.133,-1.047
833,0.066,-0.117,-0.906
834,-0.078,-0.008,-1.004
835,0.125,0.016,-0.801
836,0.039,0.070,-0.801
837,0.004,-0.035,-0.953
838,0.316,-0.188,-0.938
839,0.129,-0.047,-0.973
840,-0.051,0.078,-0.898
841,0.195,0.074,-0.852
842,-0.137,0.156,-1.043
843,-0.074,0.066,-0.980
844,-0.008,-0.031,-1.086
845,-0.219,0.094,-1.066
846,0.020,-0.012,-1.105
847,-0.047,0.133,-1.031
848,-0.195,0.352,-0.945
849,0.191,0.141,-1.023
850,0.199,-0.109,-1.258
851,0.129,-0.004,-1.113
852,0.324,-0.012,-0.977
853,0.109,0.254,-0.828
854,0.152,0.152,-0.895
855,0.227,-0.051,-0.902
856,-0.090,-0.160,-1.074
857,-0.137,-0.102,-0.922
858,-0.191,0.000,-0.867
859,-0.309,0.109,-0.832
860,-0.148,-0.043,-0.848
861,-0.207,-0.242,-1.117
862,-0.281,-0.141,-1.102
863,-0.043,-0.191,-1.027
864,-0.035,0.059,-0.902
865,0.137,0.090,-0.797
866,0.332,0.035,-0.887
867,0.133,0.039,-1.008
868,0.203,-0.043,-1.094
869,0.234,0.090,-0.973
870,0.070,0.230,-0.906
871,0.219,-0.012,-1.059
872,-0.035,0.105,-1.062
873,-0.148,0.117,-1.082
874,0.074,-0.098,-1.129
875,-0.055,0.031,-1.066
876,-0.105,0.039,-1.000
877,-0.102,0.172,-0.934
878,-0.188,0.203,-0.965
879,0.070,-0.020,-1.035
880,0.234,-0.051,-0.973
881,0.062,-0.027,-0.953
882,0.203,0.160,-0.781
883,-0.016,0.223,-0.859
