Sample,X,Y,Z
401,0.156,0.059,-0.984
402,0.191,0.008,-1.152
403,0.203,-0.129,-1.195
404,0.148,-0.031,-1.109
405,0.062,0.211,-0.930
406,0.012,0.105,-0.980
407,0.090,0.062,-0.992
408,0.051,-0.199,-1.141
409,0.062,-0.020,-0.926
410,-0.082,0.172,-0.785
411,-0.039,0.223,-0.730
412,-0.035,0.086,-0.844
413,-0.121,-0.105,-1.070
414,-0.059,-0.098,-1.008
415,-0.152,0.039,-0.918
416,-0.055,0.062,-0.934
417,0.055,-0.008,-0.918
418,0.008,0.047,-1.004
419,0.102,0.008,-1.039
420,0.070,-0.102,-1.137
421,-0.062,-0.008,-1.117
422,0.043,-0.055,-1.066
423,0.039,0.043,-0.992
424,-0.012,0.094,-1.020
425,0.113,-0.078,-1.043
426,-0.004,-0.090,-1.062
427,0.031,-0.023,-0.941
428,0.145,-0.121,-1.004
429,-0.066,0.148,-0.840
430,0.082,0.086,-0.852
431,0.195,-0.184,-1.035
432,0.012,-0.070,-0.980
433,0.074,0.066,-0.820
434,0.031,0.113,-0.863
435,-0.039,0.262,-0.840
436,0.027,-0.117,-1.168
437,-0.195,0.043,-1.078
438,-0.141,0.121,-1.008
439,0.051,-0.113,-1.152
440,-0.078,0.176,-0.906
441,0.012,-0.031,-1.109
442,0.094,0.043,-0.984
443,0.078,0.148,-0.961
444,0.172,-0.234,-1.211
445,0.133,0.031,-0.871
446,0.000,0.105,-0.914
447,0.195,0.039,-0.875
448,0.066,0.227,-0.781
449,-0.129,-0.074,-1.055
450,-0.012,-0.098,-0.969
451,-0.293,0.098,-0.922
452,-0.121,-0.035,-1.012
453,-0.039,0.145,-0.777
454,-0.172,-0.023,-1.082
455,0.035,-0.125,-1.094
456,0.066,-0.082,-1.074
457,-0.027,0.012,-1.055
458,0.277,-0.090,-1.000
459,0.082,0.004,-0.996
460,0.090,0.016,-1.027
461,0.184,-0.078,-1.012
462,-0.012,-0.008,-1.031
463,0.109,0.043,-0.895
464,0.129,-0.004,-0.887
465,-0.098,0.098,-0.957
466,-0.027,0.023,-0.945
467,0.043,0.020,-1.008
468,-0.082,0.148,-0.918
469,0.102,-0.008,-0.980
470,-0.012,0.023,-1.031
471,-0.020,0.020,-1.043
472,0.062,0.059,-0.973
473,-0.004,0.035,-1.070
474,0.066,0.027,-0.988
475,0.070,0.043,-0.953
476,-0.098,0.012,-1.027
477,0.031,0.004,-0.922
478,0.055,0.012,-0.980
479,-0.078,-0.012,-0.992
480,0.098,0.047,-0.871
