Sample,X,Y,Z
538,-0.027,0.113,-0.926
539,-0.039,0.062,-1.035
540,0.027,-0.117,-1.113
541,0.023,0.133,-0.836
542,0.070,0.133,-0.863
543,0.246,-0.195,-1.039
544,0.113,0.066,-0.789
545,0.066,0.082,-0.898
546,0.102,-0.012,-0.895
547,-0.031,0.094,-0.945
548,-0.082,0.047,-1.016
549,0.145,0.031,-0.918
550,-0.152,0.074,-0.980
551,-0.039,-0.004,-1.062
552,0.047,-0.113,-1.066
553,-0.137,0.012,-1.086
554,0.055,0.012,-0.965
555,-0.020,-0.023,-1.074
556,-0.098,0.059,-1.109
557,0.016,0.020,-1.012
558,0.051,-0.059,-1.062
559,0.113,0.062,-0.895
560,0.164,-0.082,-0.922
561,-0.176,-0.008,-1.000
562,-0.062,0.062,-0.902
563,-0.039,-0.016,-0.953
564,-0.117,0.180,-0.836
565,0.086,-0.074,-0.992
566,0.000,-0.078,-1.012
567,-0.164,0.125,-0.984
568,0.109,-0.023,-1.000
569,0.145,-0.016,-1.020
570,0.086,-0.074,-1.062
571,0.242,-0.016,-0.965
572,-0.051,0.133,-0.992
573,0.074,0.035,-1.000
574,0.266,0.066,-0.852
575,0.086,-0.105,-1.051
576,0.090,-0.152,-1.039
577,-0.086,0.199,-0.785
578,-0.258,0.195,-0.926
579,0.023,0.012,-0.941
580,-0.102,-0.008,-1.031
581,-0.137,-0.133,-1.148
582,0.059,-0.078,-0.957
583,-0.188,0.113,-0.996
584,0.098,0.125,-0.906
585,0.285,-0.039,-0.961
586,0.035,-0.016,-1.113
587,0.121,-0.113,-1.074
588,0.078,0.016,-0.977
589,-0.051,0.262,-0.840
590,0.160,0.074,-0.898
591,0.020,0.039,-1.043
592,-0.141,0.008,-1.031
593,-0.004,-0.102,-1.059
594,-0.113,0.027,-1.008
595,-0.043,-0.016,-0.992
596,0.109,0.035,-0.945
597,-0.055,0.137,-0.973
598,0.176,-0.195,-1.207
599,0.129,-0.031,-0.973
600,-0.094,0.133,-0.953
601,0.188,0.004,-0.938
602,0.027,0.051,-0.891
603,-0.016,0.156,-0.855
604,0.121,-0.160,-1.020
605,-0.152,-0.098,-1.066
606,-0.285,0.238,-0.785
607,0.070,0.109,-0.754
608,-0.008,-0.191,-1.176
609,0.023,-0.016,-0.902
610,0.152,0.047,-0.918
611,0.016,0.016,-1.027
612,0.191,-0.023,-1.012
613,0.047,0.059,-1.012
614,0.031,-0.059,-1.125
615,0.129,-0.066,-1.074
616,-0.082,0.184,-0.984
617,-0.078,-0.035,-1.070
618,0.109,0.047,-0.906
619,-0.121,0.113,-0.961
620,0.023,-0.098,-1.055
621,0.039,-0.051,-1.035
622,-0.227,0.180,-0.906
623,0.191,-0.094,-1.023
624,0.188,0.059,-0.887
625,0.066,0.047,-0.902
626,0.117,-0.051,-0.953
627,0.020,0.137,-0.891
628,-0.121,-0.023,-1.059
629,-0.023,-0.047,-0.992
630,-0.207,0.078,-0.953
631,-0.062,0.043,-0.977
632,-0.023,0.008,-1.012
633,-0.195,0.004,-1.047
634,0.035,-0.141,-1.105
635,0.004,-0.035,-1.008
636,0.078,0.164,-0.840
637,0.277,-0.035,-1.016
638,0.148,-0.176,-1.137
639,0.152,0.047,-0.945
640,0.238,0.184,-0.816
641,0.145,0.098,-0.891
642,0.066,0.082,-0.891
643,-0.105,0.066,-0.996
644,-0.137,0.184,-0.863
645,0.070,-0.070,-1.035
646,-0.062,0.090,-0.961
647,-0.066,0.184,-0.824
648,0.000,-0.008,-1.090
649,-0.129,0.004,-1.094
650,-0.074,-0.102,-1.168
651,0.047,0.020,-1.047
652,0.023,0.055,-0.949
653,0.133,-0.059,-1.082
654,0.062,-0.008,-1.043
655,-0.094,-0.004,-1.020
656,0.047,-0.023,-1.008
657,0.039,-0.090,-1.133
658,-0.129,-0.430,-1.352
659,-0.184,0.270,-0.688
660,-0.137,0.266,-0.723
661,0.176,-0.176,-1.027
662,0.141,-0.188,-0.961
663,-0.082,-0.035,-0.914
664,0.211,-0.016,-0.812
665,0.223,0.211,-0.750
666,0.172,0.230,-0.730
667,0.219,-0.027,-0.914
668,0.039,-0.105,-1.094
669,-0.008,0.066,-1.000
670,-0.066,0.055,-1.043
671,-0.184,0.219,-0.957
672,-0.180,0.211,-1.027
673,-0.047,-0.062,-1.316
674,-0.164,-0.004,-1.223
675,-0.195,0.090,-1.121
676,-0.039,-0.082,-1.207
677,0.137,0.066,-0.941
678,0.176,0.031,-1.023
679,0.102,-0.094,-1.047
680,0.242,-0.023,-0.902
681,0.113,0.109,-0.797
682,0.148,0.000,-0.789
683,0.117,-0.020,-0.727
684,-0.055,0.027,-0.848
685,-0.004,-0.152,-0.910
686,0.023,0.027,-0.777
687,-0.141,0.195,-0.742
688,-0.023,-0.074,-0.934
689,-0.086,0.000,-1.016
690,-0.148,0.133,-1.020
691,0.090,-0.133,-1.168
692,0.031,0.051,-1.148
693,0.020,0.008,-1.141
694,0.117,-0.043,-1.227
695,-0.020,-0.039,-1.289
696,0.031,0.176,-1.039
697,0.129,0.027,-1.090
698,0.035,0.016,-1.059
699,0.016,0.004,-0.922
700,-0.109,0.074,-0.973
701,-0.027,0.035,-0.836
702,0.098,0.035,-0.809
703,-0.012,0.125,-0.738
704,0.098,-0.078,-0.867
705,0.102,-0.160,-0.945
706,0.008,0.047,-0.773
707,0.074,-0.047,-0.863
708,-0.020,0.160,-0.836
709,-0.059,0.105,-0.949
710,0.090,-0.242,-1.262
711,-0.090,0.035,-1.047
712,-0.043,-0.012,-1.090
713,0.000,-0.074,-1.125
714,-0.129,0.422,-0.832
715,0.102,-0.102,-1.219
716,0.102,-0.113,-1.125
717,0.004,0.211,-0.832
718,0.094,-0.238,-1.238
719,-0.047,0.133,-0.887
720,-0.109,0.203,-0.859
721,0.219,-0.012,-1.008
722,0.109,0.031,-0.926
723,0.004,-0.184,-1.164
724,0.113,-0.098,-0.918
725,-0.066,0.070,-0.852
726,0.062,0.109,-0.879
727,0.082,0.145,-0.777
728,-0.109,0.023,-1.047
729,0.012,-0.152,-1.121
730,-0.035,-0.055,-1.012
731,-0.168,0.020,-1.027
732,0.086,0.141,-0.758
733,0.004,0.039,-1.031
734,0.000,-0.152,-1.188
735,0.180,-0.148,-1.117
736,-0.082,0.082,-0.996
737,0.129,0.070,-0.918
738,0.234,0.203,-0.832
739,-0.039,-0.078,-1.176
740,0.090,-0.105,-1.109
741,-0.020,0.156,-0.898
742,-0.051,0.191,-0.852
743,0.172,0.035,-0.859
744,-0.098,0.035,-0.965
745,-0.102,-0.078,-1.078
746,0.105,-0.176,-1.078
747,-0.102,0.184,-0.875
748,0.039,0.289,-0.695
749,0.152,-0.055,-1.082
750,-0.086,0.035,-1.035
751,0.039,-0.047,-1.051
752,0.051,-0.074,-1.141
753,-0.082,0.184,-0.852
754,0.059,0.012,-1.035
755,-0.082,0.086,-0.973
756,-0.055,0.082,-0.949
757,0.086,-0.199,-1.148
758,-0.043,0.020,-0.891
759,0.113,-0.004,-0.930
760,0.156,-0.047,-0.957
761,0.059,0.062,-0.938
762,0.156,-0.074,-1.016
763,0.113,-0.012,-0.977
764,-0.062,-0.082,-1.031
765,-0.055,0.012,-0.977
766,-0.102,0.199,-0.852
767,-0.070,0.055,-0.953
768,-0.020,-0.008,-1.027
769,-0.172,0.094,-0.941
770,-0.059,-0.105,-1.082
771,0.062,0.090,-0.941
772,0.031,0.152,-0.859
773,0.215,-0.082,-1.141
774,0.148,0.074,-1.016
775,0.070,-0.082,-1.172
776,0.160,-0.094,-1.094
777,0.152,0.047,-0.898
778,0.023,0.039,-0.961
779,0.012,0.098,-0.898
780,-0.059,0.078,-0.961
781,-0.078,-0.062,-1.043
782,-0.090,0.043,-0.863
783,-0.109,0.094,-0.910
784,-0.156,0.012,-0.969
785,-0.027,0.250,-0.766
786,0.039,0.031,-0.980
787,0.094,-0.223,-1.176
788,0.152,0.043,-0.840
789,0.012,-0.012,-1.020
790,0.160,0.188,-0.844
791,0.156,-0.043,-1.043
792,0.066,-0.102,-1.199
793,0.156,-0.031,-1.000
794,0.066,-0.098,-1.113
795,-0.062,0.164,-0.926
796,-0.066,0.090,-0.930
797,-0.090,0.051,-1.051
798,-0.141,0.031,-1.000
799,0.035,-0.223,-1.148
800,-0.023,0.039,-0.887
801,-0.012,0.141,-0.832
802,0.105,-0.031,-0.934
803,-0.035,0.133,-0.863
804,0.000,-0.059,-1.039
805,0.078,-0.109,-1.055
806,-0.020,0.145,-0.902
807,0.035,0.117,-0.941
