Sample,X,Y,Z
412,0.016,-0.008,-1.062
413,0.297,-0.027,-0.949
414,0.117,0.047,-1.027
415,0.125,0.004,-1.043
416,0.324,-0.051,-0.961
417,0.027,0.012,-1.027
418,0.129,-0.062,-0.988
419,-0.012,-0.035,-0.984
420,-0.270,0.082,-1.004
421,-0.027,0.004,-0.910
422,-0.113,0.082,-0.895
423,-0.301,0.102,-0.957
424,-0.016,-0.055,-0.898
425,-0.102,0.074,-0.938
426,-0.086,-0.043,-1.023
427,0.160,0.035,-0.887
428,0.043,0.055,-1.004
429,0.289,-0.078,-1.004
430,0.203,-0.020,-0.945
431,-0.070,0.008,-1.102
432,0.090,0.035,-0.945
433,-0.074,0.070,-1.086
434,-0.102,-0.035,-1.172
435,0.234,0.020,-0.895
436,-0.039,0.043,-1.027
437,-0.102,0.039,-1.027
438,0.094,0.023,-0.977
439,-0.113,0.082,-1.031
440,0.211,0.012,-0.898
441,0.184,0.016,-0.898
442,-0.059,0.039,-1.012
443,0.266,-0.043,-0.973
444,0.191,-0.008,-0.988
445,0.176,0.082,-0.902
446,0.250,-0.023,-0.871
447,-0.297,-0.004,-1.113
448,-0.375,0.043,-1.086
449,-0.121,0.004,-0.988
450,-0.246,0.074,-0.992
451,-0.051,0.090,-0.883
452,-0.012,-0.051,-1.000
453,-0.230,-0.035,-1.090
454,0.043,-0.023,-0.949
455,-0.027,0.000,-0.980
456,0.031,-0.008,-0.973
457,0.211,0.059,-0.859
458,0.000,0.035,-0.941
459,0.043,-0.086,-1.043
460,0.305,-0.020,-0.918
461,0.191,0.031,-0.930
462,0.227,0.016,-0.910
463,0.039,0.109,-0.918
464,-0.254,0.059,-1.055
465,-0.090,0.031,-1.062
466,-0.070,0.027,-1.074
467,0.066,0.039,-1.023
468,0.219,-0.035,-0.996
469,-0.008,-0.023,-1.082
470,0.035,0.035,-1.039
471,0.059,0.000,-1.000
472,-0.027,-0.012,-1.047
473,-0.090,0.031,-0.957
474,-0.184,-0.023,-1.023
475,-0.203,0.059,-0.973
476,0.008,0.105,-0.844
477,0.059,-0.008,-0.918
478,0.070,-0.008,-0.934
479,-0.082,0.074,-0.922
480,-0.074,0.008,-1.012
481,0.164,0.016,-0.918
482,0.227,0.047,-0.918
