Sample,X,Y,Z
297,0.082,0.039,-0.891
298,0.012,0.059,-0.941
299,0.219,-0.176,-1.051
300,0.164,-0.121,-0.961
301,-0.027,0.070,-0.941
302,0.262,-0.113,-0.941
303,0.156,-0.055,-0.945
304,0.152,0.016,-0.926
305,0.199,-0.004,-0.961
306,-0.043,0.074,-0.984
307,0.012,0.043,-0.977
308,0.031,-0.004,-0.961
309,-0.188,-0.055,-1.102
310,-0.043,0.020,-0.984
311,-0.156,0.062,-1.043
312,-0.223,0.152,-1.004
313,0.094,0.004,-1.008
314,0.008,-0.066,-1.090
315,0.059,-0.070,-1.059
316,0.109,0.008,-0.969
317,-0.074,0.145,-0.977
318,0.105,0.254,-0.734
319,0.113,-0.090,-1.082
320,-0.160,-0.105,-1.172
321,-0.078,0.059,-0.922
322,-0.098,0.184,-0.875
323,-0.082,0.156,-0.891
324,0.109,-0.039,-0.957
325,-0.094,-0.047,-1.047
326,0.004,-0.082,-1.004
327,0.129,-0.207,-1.129
328,0.023,0.230,-0.758
329,0.219,0.109,-0.891
330,0.250,-0.023,-0.996
331,0.066,-0.035,-1.094
332,0.105,-0.145,-1.078
333,-0.059,0.055,-0.898
334,-0.152,0.121,-0.895
335,0.027,0.004,-0.980
336,-0.094,-0.012,-1.031
337,-0.188,-0.074,-1.102
338,-0.031,-0.016,-0.953
339,-0.094,-0.043,-1.047
340,0.020,-0.137,-1.008
341,-0.008,-0.016,-0.957
342,-0.023,0.008,-1.031
343,0.215,-0.062,-1.023
344,0.133,0.094,-0.898
345,0.078,0.086,-0.914
346,0.234,-0.020,-0.945
347,0.051,0.016,-0.996
348,0.051,0.070,-0.953
349,0.121,0.043,-0.941
350,-0.031,0.145,-0.945
351,-0.008,0.047,-1.047
352,0.004,-0.012,-1.039
353,-0.023,0.219,-0.832
354,0.203,-0.070,-1.109
355,0.105,-0.203,-1.219
356,-0.047,0.219,-0.844
357,0.078,0.043,-0.992
358,0.055,-0.051,-1.051
359,-0.035,0.102,-0.902
360,-0.055,0.043,-0.992
361,-0.051,-0.016,-1.004
