Sample,X,Y,Z
474,-0.074,-0.004,-1.059
475,0.117,0.012,-0.922
476,0.008,-0.043,-0.984
477,-0.160,0.020,-0.977
478,-0.164,0.059,-0.914
479,-0.277,-0.012,-1.055
480,-0.172,0.055,-0.934
481,0.145,0.074,-0.875
482,0.188,-0.047,-0.953
483,0.172,0.031,-0.898
484,0.074,0.008,-1.012
485,0.016,0.012,-1.066
486,0.062,0.102,-0.887
487,0.117,0.020,-1.078
488,0.227,-0.051,-1.074
489,0.355,-0.047,-0.984
490,0.195,-0.051,-1.004
491,0.141,0.020,-0.902
492,-0.023,0.020,-1.020
493,-0.285,0.020,-1.086
494,-0.266,0.066,-1.012
495,-0.156,0.031,-1.004
496,-0.113,0.039,-0.922
497,-0.070,0.090,-0.906
498,-0.078,0.055,-0.969
499,0.164,-0.020,-1.004
500,0.176,-0.031,-1.008
501,0.219,0.008,-0.945
502,0.246,0.070,-0.859
503,0.004,0.094,-0.957
504,0.004,-0.078,-1.082
505,0.039,0.004,-0.961
506,0.109,-0.051,-1.055
507,0.137,-0.039,-0.965
508,-0.094,0.086,-0.934
509,-0.324,0.082,-1.035
510,-0.242,0.008,-1.051
511,-0.293,0.129,-0.984
512,-0.191,0.027,-1.047
513,0.016,0.078,-0.895
514,-0.016,0.039,-0.992
515,0.070,-0.066,-1.043
516,0.305,0.008,-0.914
517,0.398,-0.082,-0.996
518,0.395,-0.113,-0.918
519,0.066,0.055,-0.902
520,-0.223,0.051,-1.047
521,-0.105,0.047,-0.953
522,-0.090,0.121,-0.926
523,0.113,-0.039,-0.984
524,0.172,0.023,-0.867
525,-0.066,0.070,-1.004
526,-0.055,0.004,-1.039
527,0.086,0.035,-0.977
528,-0.051,0.051,-1.020
529,0.059,-0.016,-1.031
530,-0.008,0.035,-1.078
531,-0.016,0.000,-1.078
532,0.184,-0.070,-0.977
533,0.023,-0.016,-1.004
534,-0.043,-0.031,-1.094
535,-0.059,0.059,-0.984
536,-0.242,0.117,-0.957
537,-0.016,0.031,-0.922
538,0.043,0.062,-0.891
539,-0.023,0.078,-0.945
540,0.242,-0.078,-0.973
541,0.238,0.043,-0.902
542,0.211,-0.004,-0.926
543,0.234,-0.008,-0.914
544,-0.137,0.145,-0.945
545,-0.148,-0.047,-1.145
546,0.027,-0.016,-0.980
547,-0.137,0.102,-0.883
548,-0.082,-0.062,-1.074
549,-0.055,0.078,-0.945
550,-0.016,0.008,-1.094
551,0.121,-0.059,-0.973
552,-0.051,0.129,-0.902
553,-0.184,0.043,-1.043
554,-0.016,-0.023,-0.996
555,-0.129,0.000,-1.055
556,0.141,-0.086,-1.055
557,0.402,-0.031,-0.871
558,0.125,0.039,-0.941
559,0.094,-0.082,-1.008
560,-0.109,0.070,-0.945
561,-0.277,0.074,-1.082
562,-0.113,0.016,-0.945
563,-0.152,0.090,-0.934
564,-0.148,0.043,-0.988
565,0.129,0.027,-0.914
566,0.133,0.051,-1.020
567,0.328,-0.062,-1.035
568,0.391,0.023,-0.895
569,0.027,0.039,-1.023
