Sample,X,Y,Z
456,-0.047,0.059,-1.004
457,-0.137,0.137,-0.969
458,-0.180,0.160,-0.957
459,0.078,0.016,-0.973
460,0.055,-0.066,-1.051
461,0.145,0.008,-0.918
462,0.219,-0.023,-0.938
463,-0.059,0.000,-1.004
464,-0.121,0.117,-0.930
465,0.004,0.023,-0.973
466,-0.012,0.023,-0.910
467,-0.020,-0.051,-0.973
468,-0.094,-0.062,-1.090
469,0.055,-0.023,-0.965
470,0.109,-0.012,-0.941
471,-0.090,0.066,-0.941
472,-0.145,0.082,-0.961
473,-0.094,0.086,-0.992
474,-0.125,0.020,-1.094
475,0.113,0.039,-0.949
476,0.391,-0.012,-0.961
477,0.363,-0.062,-0.980
478,0.320,0.031,-0.902
479,0.105,-0.027,-1.074
480,0.055,-0.062,-1.027
481,-0.055,0.070,-0.941
482,-0.137,0.043,-1.000
483,-0.102,0.078,-0.941
484,-0.102,0.078,-1.004
485,-0.113,0.023,-1.004
486,0.043,0.004,-0.934
487,0.016,0.020,-0.969
488,-0.066,0.012,-1.051
489,-0.027,0.020,-1.027
490,0.047,0.000,-1.027
491,0.180,-0.016,-0.961
492,0.145,0.020,-0.965
493,0.090,-0.066,-1.027
494,0.195,-0.035,-0.918
495,0.062,-0.027,-0.969
496,-0.094,0.004,-0.957
497,-0.098,0.125,-0.867
498,-0.172,0.098,-0.980
499,-0.125,0.020,-0.973
500,-0.043,0.070,-0.926
501,-0.043,0.070,-0.988
502,0.031,0.078,-0.941
503,-0.148,0.047,-1.078
504,-0.082,-0.047,-1.148
505,0.242,0.023,-0.973
506,0.297,-0.066,-1.070
507,0.277,-0.074,-0.984
508,0.148,0.000,-0.938
509,-0.172,0.059,-1.016
510,-0.145,-0.016,-1.031
511,-0.090,0.066,-0.961
512,-0.066,0.047,-0.926
513,0.051,0.020,-0.852
514,-0.055,0.094,-0.895
515,0.000,0.031,-0.965
516,0.141,-0.008,-0.949
517,0.109,0.035,-1.012
518,0.137,-0.016,-1.008
519,0.188,0.008,-0.973
520,-0.082,0.023,-1.004
521,0.016,-0.078,-1.117
522,0.055,0.023,-1.062
523,0.043,0.031,-1.066
524,0.074,-0.023,-1.008
525,-0.164,0.086,-0.961
526,-0.238,0.082,-1.008
527,-0.098,0.043,-0.984
528,-0.121,0.117,-0.973
529,0.180,-0.059,-0.992
530,0.336,-0.027,-0.883
531,0.082,0.070,-0.910
532,0.164,-0.039,-0.969
533,0.102,0.023,-0.914
534,-0.023,0.027,-1.008
535,0.055,-0.051,-0.984
536,-0.156,0.148,-0.867
537,-0.309,-0.004,-1.062
538,-0.094,-0.027,-1.008
539,-0.035,0.031,-0.980
540,0.184,-0.051,-1.012
541,0.145,0.027,-0.898
542,-0.180,0.129,-0.988
543,-0.016,0.023,-1.031
544,-0.008,0.055,-0.988
545,0.055,-0.039,-1.094
546,0.332,-0.090,-0.953
547,0.168,0.055,-0.941
548,-0.004,0.008,-1.043
549,0.082,-0.012,-0.965
550,-0.168,0.055,-1.039
551,-0.117,-0.055,-1.051
552,-0.156,0.133,-0.879
553,-0.324,0.078,-1.008
554,0.000,-0.012,-0.941
555,0.109,0.039,-0.914
556,0.074,-0.043,-1.074
557,0.398,-0.066,-0.949
558,0.164,0.047,-0.953
